user_id,dom1_present,dom1_seq_len,dom1_target_time,dom1_last_history_time,dom2_present,dom2_seq_len,dom2_target_time,dom2_last_history_time,dom3_present,dom3_seq_len,dom3_target_time,dom3_last_history_time,dom4_present,dom4_seq_len,dom4_target_time,dom4_last_history_time,n_domains_present
432,1,7,,,1,10,,,1,2,,,1,1,,,4
4320,1,30,,,1,11,,,1,8,,,1,6,,,4
4321,1,19,,,1,2,,,0,0,,,1,3,,,3
4322,1,6,,,1,2,,,1,6,,,1,8,,,4
4323,1,6,,,1,18,,,1,14,,,1,8,,,4
4324,1,1,,,1,4,,,1,17,,,1,2,,,4
4325,1,1,,,1,4,,,1,2,,,1,3,,,4
4326,1,12,,,1,16,,,1,24,,,1,10,,,4
4327,1,4,,,1,6,,,1,3,,,1,6,,,4
4328,1,12,,,1,2,,,1,2,,,0,0,,,3
4329,1,2,,,1,6,,,1,2,,,1,8,,,4
433,1,2,,,1,18,,,1,3,,,1,3,,,4
4330,1,4,,,1,11,,,1,10,,,1,6,,,4
4331,1,45,,,1,26,,,1,9,,,1,39,,,4
4332,1,10,,,1,6,,,1,3,,,1,5,,,4
4333,1,6,,,1,5,,,1,1,,,1,10,,,4
4334,1,11,,,1,4,,,1,2,,,1,2,,,4
4335,1,2,,,1,33,,,1,2,,,1,18,,,4
4336,1,13,,,1,5,,,1,33,,,1,5,,,4
4337,1,2,,,1,8,,,1,5,,,1,8,,,4
4338,1,9,,,1,10,,,1,2,,,1,2,,,4
4339,1,9,,,1,18,,,1,18,,,1,6,,,4
434,1,9,,,1,13,,,1,6,,,1,3,,,4
4340,1,13,,,1,5,,,1,2,,,1,7,,,4
4341,1,7,,,1,2,,,1,11,,,1,2,,,4
4342,1,5,,,1,6,,,1,3,,,1,6,,,4
4343,1,3,,,1,3,,,1,2,,,1,5,,,4
4344,1,9,,,1,9,,,1,13,,,1,5,,,4
4345,1,12,,,1,6,,,1,24,,,1,2,,,4
4346,1,13,,,1,6,,,1,2,,,1,4,,,4
4347,1,12,,,1,20,,,1,6,,,1,3,,,4
4348,1,4,,,1,7,,,1,7,,,1,7,,,4
4349,1,4,,,1,6,,,1,2,,,1,2,,,4
435,1,58,,,1,15,,,0,0,,,1,21,,,3
4350,1,77,,,1,8,,,1,4,,,1,3,,,4
4351,1,4,,,1,20,,,1,7,,,1,2,,,4
4352,1,1,,,1,8,,,1,11,,,1,7,,,4
4353,1,16,,,1,2,,,1,2,,,1,5,,,4
4354,1,7,,,1,5,,,1,3,,,1,13,,,4
4355,1,8,,,1,2,,,1,4,,,1,1,,,4
4356,1,29,,,1,20,,,1,3,,,1,12,,,4
4357,1,4,,,1,5,,,1,6,,,1,2,,,4
4358,1,22,,,1,8,,,1,4,,,1,2,,,4
4359,1,14,,,1,4,,,1,17,,,1,5,,,4
436,1,2,,,1,7,,,1,4,,,1,3,,,4
4360,1,2,,,1,4,,,1,4,,,1,7,,,4
4361,1,3,,,1,6,,,0,0,,,1,5,,,3
4362,1,11,,,1,11,,,1,11,,,1,7,,,4
4363,1,9,,,1,7,,,1,3,,,1,5,,,4
4364,1,2,,,1,3,,,1,5,,,1,2,,,4
4365,1,34,,,1,36,,,1,16,,,1,7,,,4
4366,1,4,,,1,11,,,1,21,,,1,8,,,4
4367,1,7,,,1,57,,,1,2,,,1,8,,,4
4368,1,3,,,1,15,,,1,14,,,1,16,,,4
4369,1,15,,,1,7,,,1,2,,,1,2,,,4
437,1,21,,,1,5,,,1,1,,,1,2,,,4
4370,1,4,,,1,12,,,1,6,,,1,3,,,4
4371,1,41,,,1,57,,,1,9,,,1,13,,,4
4372,1,12,,,1,5,,,1,2,,,1,4,,,4
4373,1,12,,,1,41,,,1,29,,,1,13,,,4
4374,1,4,,,1,9,,,1,2,,,1,2,,,4
4375,1,12,,,1,10,,,1,1,,,1,3,,,4
4376,1,6,,,1,13,,,1,2,,,1,2,,,4
4377,1,2,,,1,6,,,1,2,,,1,2,,,4
4378,1,6,,,1,20,,,1,6,,,1,14,,,4
4379,1,4,,,1,8,,,1,7,,,1,1,,,4
438,1,2,,,1,2,,,1,1,,,1,1,,,4
4380,1,2,,,1,20,,,1,2,,,1,9,,,4
4381,1,2,,,1,2,,,1,2,,,1,2,,,4
4382,1,4,,,1,3,,,1,3,,,1,2,,,4
4383,1,7,,,1,8,,,1,4,,,1,4,,,4
4384,1,8,,,1,16,,,1,2,,,1,4,,,4
4385,1,7,,,1,4,,,1,1,,,1,4,,,4
4386,1,16,,,1,4,,,1,6,,,1,7,,,4
4387,1,21,,,1,61,,,1,7,,,1,21,,,4
4388,1,25,,,1,12,,,1,6,,,1,14,,,4
4389,1,2,,,1,14,,,1,4,,,1,7,,,4
439,1,30,,,1,3,,,1,2,,,1,6,,,4
4390,1,10,,,1,12,,,1,21,,,1,15,,,4
4391,1,7,,,1,2,,,1,2,,,1,3,,,4
4392,1,6,,,1,9,,,1,6,,,1,5,,,4
4393,1,14,,,1,4,,,1,3,,,1,3,,,4
4394,1,7,,,1,3,,,1,4,,,1,3,,,4
4395,1,107,,,1,6,,,1,2,,,1,2,,,4
4396,1,5,,,1,2,,,1,3,,,1,3,,,4
4397,1,9,,,1,1,,,1,3,,,1,2,,,4
4398,1,13,,,1,7,,,1,2,,,1,6,,,4
4399,1,19,,,1,5,,,1,7,,,1,4,,,4
44,1,2,,,1,26,,,1,18,,,1,46,,,4
440,1,5,,,1,3,,,1,4,,,1,3,,,4
4400,1,38,,,1,3,,,1,4,,,1,7,,,4
4401,1,2,,,1,25,,,1,2,,,1,3,,,4
4402,1,3,,,1,56,,,1,5,,,1,7,,,4
4403,1,8,,,1,17,,,1,3,,,1,3,,,4
4404,1,17,,,1,22,,,1,4,,,1,15,,,4
4405,1,16,,,1,6,,,1,10,,,1,1,,,4
4406,1,7,,,1,14,,,1,9,,,0,0,,,3
4407,1,12,,,1,3,,,1,1,,,1,3,,,4
4408,1,2,,,1,43,,,1,10,,,1,2,,,4
4409,1,2,,,1,6,,,1,6,,,1,2,,,4
441,1,2,,,1,42,,,1,13,,,1,21,,,4
4410,1,2,,,1,7,,,1,5,,,1,2,,,4
4411,1,2,,,1,17,,,1,1,,,1,7,,,4
4412,1,2,,,1,2,,,1,2,,,1,2,,,4
4413,1,1,,,1,10,,,1,2,,,1,10,,,4
4414,1,17,,,1,4,,,1,2,,,1,2,,,4
4415,1,6,,,1,4,,,1,2,,,1,2,,,4
4416,1,13,,,1,19,,,1,4,,,1,7,,,4
4417,1,9,,,1,3,,,1,2,,,1,1,,,4
4418,1,13,,,1,2,,,1,3,,,1,3,,,4
4419,1,16,,,1,4,,,1,2,,,1,5,,,4
442,1,7,,,1,7,,,1,3,,,1,4,,,4
4420,1,19,,,1,24,,,1,14,,,1,2,,,4
4421,1,6,,,1,5,,,1,15,,,1,2,,,4
4422,1,1,,,1,6,,,1,2,,,1,1,,,4
4423,1,2,,,1,31,,,1,18,,,1,13,,,4
4424,1,9,,,1,23,,,1,21,,,1,9,,,4
4425,1,8,,,1,5,,,1,3,,,1,2,,,4
4426,1,6,,,1,2,,,1,2,,,1,3,,,4
4427,1,8,,,1,5,,,1,19,,,1,4,,,4
4428,1,2,,,1,9,,,1,6,,,1,12,,,4
4429,1,12,,,1,4,,,1,5,,,1,3,,,4
443,1,5,,,1,13,,,1,2,,,1,3,,,4
4430,1,2,,,1,21,,,1,3,,,1,11,,,4
4431,1,60,,,1,4,,,1,3,,,1,2,,,4
4432,1,6,,,1,17,,,1,7,,,1,3,,,4
4433,1,2,,,1,12,,,1,8,,,1,2,,,4
4434,1,8,,,1,59,,,1,15,,,1,3,,,4
4435,1,5,,,1,6,,,1,12,,,1,17,,,4
4436,1,3,,,1,4,,,1,4,,,1,1,,,4
4437,1,2,,,1,2,,,1,3,,,1,22,,,4
4438,1,51,,,1,22,,,1,23,,,1,21,,,4
4439,1,3,,,1,1,,,1,7,,,1,4,,,4
444,1,10,,,1,3,,,1,13,,,1,10,,,4
4440,1,73,,,1,6,,,1,16,,,1,15,,,4
4441,1,3,,,1,13,,,1,10,,,1,33,,,4
4442,1,8,,,1,20,,,1,21,,,1,6,,,4
4443,1,5,,,1,4,,,1,5,,,1,2,,,4
4444,1,4,,,1,72,,,1,23,,,1,20,,,4
4445,1,3,,,1,26,,,1,11,,,1,9,,,4
4446,1,8,,,1,9,,,1,23,,,1,13,,,4
4447,1,13,,,1,3,,,1,2,,,1,2,,,4
4448,1,3,,,1,3,,,1,3,,,1,2,,,4
4449,1,3,,,1,5,,,1,60,,,1,6,,,4
445,1,2,,,1,2,,,1,12,,,1,1,,,4
4450,1,7,,,1,2,,,1,4,,,1,4,,,4
4451,1,4,,,1,6,,,1,13,,,1,2,,,4
4452,1,2,,,1,10,,,1,26,,,1,2,,,4
4453,1,9,,,1,19,,,1,3,,,1,2,,,4
4454,1,20,,,1,9,,,1,14,,,1,1,,,4
4455,1,7,,,1,2,,,1,26,,,1,7,,,4
4456,1,9,,,1,11,,,1,3,,,1,3,,,4
4457,1,10,,,1,4,,,1,7,,,1,4,,,4
4458,1,11,,,1,9,,,1,8,,,1,16,,,4
4459,1,5,,,1,21,,,1,7,,,1,19,,,4
446,1,9,,,1,3,,,1,6,,,1,7,,,4
4460,1,5,,,1,11,,,1,3,,,1,3,,,4
4461,1,39,,,1,3,,,1,4,,,1,7,,,4
4462,1,12,,,1,10,,,1,6,,,1,7,,,4
4463,1,2,,,1,10,,,1,2,,,1,1,,,4
4464,1,5,,,1,4,,,1,4,,,1,2,,,4
4465,1,4,,,1,2,,,1,12,,,1,9,,,4
4466,1,2,,,1,3,,,1,4,,,1,3,,,4
4467,1,7,,,1,8,,,1,11,,,1,2,,,4
4468,1,5,,,1,11,,,1,6,,,1,9,,,4
4469,1,2,,,1,11,,,1,10,,,1,9,,,4
447,1,3,,,1,7,,,1,2,,,1,3,,,4
4470,1,29,,,1,21,,,1,10,,,1,2,,,4
4471,1,8,,,1,3,,,1,3,,,1,2,,,4
4472,1,4,,,1,4,,,1,3,,,1,1,,,4
4473,1,2,,,1,10,,,1,3,,,1,2,,,4
4474,1,16,,,1,5,,,1,22,,,1,8,,,4
4475,1,1,,,1,2,,,1,5,,,1,4,,,4
4476,1,15,,,1,42,,,1,5,,,1,12,,,4
4477,1,94,,,1,10,,,1,6,,,1,4,,,4
4478,1,6,,,1,11,,,1,1,,,1,2,,,4
4479,1,1,,,1,18,,,1,1,,,1,3,,,4
448,1,2,,,1,10,,,1,4,,,1,6,,,4
4480,1,6,,,1,6,,,1,4,,,1,4,,,4
4481,1,3,,,1,4,,,1,2,,,1,5,,,4
4482,1,2,,,1,4,,,1,2,,,1,10,,,4
4483,1,93,,,1,3,,,1,18,,,1,3,,,4
4484,1,38,,,1,19,,,1,7,,,1,6,,,4
4485,1,2,,,1,13,,,1,12,,,1,2,,,4
4486,1,4,,,1,5,,,1,3,,,1,8,,,4
4487,1,2,,,1,20,,,1,2,,,1,8,,,4
4488,1,9,,,1,2,,,1,2,,,1,2,,,4
4489,1,2,,,1,3,,,1,2,,,1,3,,,4
449,1,2,,,1,6,,,1,16,,,1,4,,,4
4490,1,7,,,1,22,,,1,3,,,1,7,,,4
4491,1,7,,,1,8,,,1,3,,,0,0,,,3
4492,1,5,,,1,8,,,1,8,,,1,14,,,4
4493,1,12,,,1,3,,,1,2,,,1,2,,,4
4494,1,4,,,1,11,,,1,4,,,1,5,,,4
4495,1,8,,,1,3,,,1,4,,,1,1,,,4
4496,1,3,,,1,56,,,1,3,,,1,3,,,4
4497,1,11,,,1,4,,,1,4,,,1,8,,,4
4498,1,5,,,1,10,,,1,3,,,1,7,,,4
4499,1,2,,,1,3,,,1,3,,,1,5,,,4
45,1,4,,,1,2,,,0,0,,,1,10,,,3
450,1,6,,,1,3,,,1,5,,,1,7,,,4
4500,1,16,,,1,2,,,1,6,,,1,2,,,4
4501,1,4,,,1,3,,,1,26,,,1,1,,,4
4502,1,4,,,1,7,,,1,3,,,1,1,,,4
4503,1,2,,,1,10,,,1,6,,,1,4,,,4
4504,1,26,,,1,4,,,1,7,,,1,8,,,4
4505,1,11,,,1,47,,,1,2,,,1,11,,,4
4506,1,1,,,1,4,,,1,4,,,1,1,,,4
4507,1,2,,,1,8,,,1,3,,,1,6,,,4
4508,1,5,,,1,10,,,1,8,,,1,3,,,4
4509,1,5,,,1,4,,,1,21,,,1,2,,,4
451,1,3,,,1,4,,,1,4,,,1,2,,,4
4510,1,5,,,1,6,,,1,8,,,1,3,,,4
4511,1,7,,,1,4,,,1,5,,,1,2,,,4
4512,1,15,,,1,7,,,1,8,,,1,5,,,4
4513,1,1,,,1,7,,,1,2,,,1,2,,,4
4514,1,12,,,1,2,,,1,2,,,1,6,,,4
4515,1,25,,,1,3,,,1,16,,,1,10,,,4
4516,1,2,,,1,9,,,1,22,,,1,4,,,4
4517,1,2,,,1,10,,,1,2,,,1,3,,,4
4518,1,3,,,1,1,,,1,2,,,1,6,,,4
4519,1,3,,,1,18,,,1,11,,,1,5,,,4
452,1,3,,,1,3,,,1,17,,,0,0,,,3
4520,1,4,,,1,7,,,1,12,,,1,3,,,4
4521,1,5,,,1,15,,,1,6,,,1,9,,,4
4522,1,16,,,1,3,,,1,1,,,1,1,,,4
4523,1,9,,,1,11,,,1,4,,,1,2,,,4
4524,1,2,,,1,8,,,1,2,,,1,32,,,4
4525,1,2,,,1,1,,,1,6,,,1,2,,,4
4526,1,8,,,1,2,,,1,4,,,1,2,,,4
4527,1,7,,,1,35,,,1,6,,,1,13,,,4
4528,1,4,,,1,3,,,1,4,,,1,2,,,4
4529,1,7,,,1,14,,,1,3,,,1,4,,,4
453,1,2,,,1,7,,,1,10,,,1,5,,,4
4530,1,15,,,1,16,,,1,16,,,1,2,,,4
4531,1,4,,,1,5,,,0,0,,,1,3,,,3
4532,1,2,,,1,5,,,1,3,,,1,3,,,4
4533,1,7,,,1,5,,,1,3,,,1,2,,,4
4534,1,4,,,1,3,,,1,3,,,1,1,,,4
4535,1,6,,,1,5,,,1,6,,,1,1,,,4
4536,1,4,,,1,8,,,1,2,,,1,5,,,4
4537,1,61,,,1,36,,,1,3,,,1,6,,,4
4538,1,10,,,1,4,,,1,11,,,1,2,,,4
4539,1,18,,,1,18,,,1,1,,,1,2,,,4
454,1,16,,,1,16,,,1,4,,,1,6,,,4
4540,1,24,,,1,7,,,1,8,,,1,3,,,4
4541,1,17,,,1,40,,,1,5,,,1,8,,,4
4542,1,3,,,1,3,,,1,7,,,1,2,,,4
4543,1,8,,,1,11,,,1,13,,,1,6,,,4
4544,1,3,,,1,4,,,1,3,,,1,2,,,4
4545,1,6,,,1,2,,,1,26,,,1,2,,,4
4546,1,19,,,1,35,,,1,47,,,1,19,,,4
4547,1,10,,,1,5,,,1,19,,,1,2,,,4
4548,1,26,,,1,4,,,1,2,,,1,3,,,4
4549,1,2,,,1,9,,,1,3,,,1,2,,,4
455,1,86,,,1,9,,,1,14,,,1,8,,,4
4550,1,5,,,1,5,,,1,3,,,1,3,,,4
4551,1,11,,,1,11,,,1,2,,,1,3,,,4
4552,1,3,,,1,7,,,1,8,,,1,7,,,4
4553,1,2,,,1,25,,,1,3,,,1,8,,,4
4554,1,94,,,1,8,,,1,6,,,1,7,,,4
4555,1,3,,,1,3,,,1,11,,,1,1,,,4
4556,1,2,,,1,38,,,1,22,,,1,22,,,4
4557,1,57,,,1,19,,,1,20,,,1,20,,,4
4558,1,2,,,1,5,,,1,7,,,1,5,,,4
4559,1,3,,,1,4,,,1,2,,,1,3,,,4
456,1,6,,,1,1,,,1,2,,,1,2,,,4
4560,1,18,,,1,5,,,1,16,,,1,5,,,4
4561,1,2,,,1,7,,,1,3,,,1,4,,,4
4562,1,8,,,1,3,,,1,10,,,1,5,,,4
4563,1,60,,,1,9,,,1,4,,,1,3,,,4
4564,1,8,,,1,12,,,1,3,,,1,5,,,4
4565,1,8,,,1,19,,,1,5,,,1,10,,,4
4566,1,2,,,1,5,,,1,9,,,1,9,,,4
4567,1,3,,,1,2,,,1,3,,,1,2,,,4
4568,1,8,,,1,15,,,1,1,,,1,17,,,4
4569,1,20,,,1,5,,,1,4,,,1,5,,,4
457,1,4,,,1,14,,,1,8,,,1,6,,,4
4570,1,4,,,1,17,,,1,18,,,1,2,,,4
4571,1,47,,,1,9,,,1,8,,,1,9,,,4
4572,1,4,,,1,3,,,1,6,,,1,2,,,4
4573,1,6,,,1,5,,,1,19,,,1,34,,,4
4574,1,38,,,1,13,,,1,8,,,1,12,,,4
4575,1,4,,,1,3,,,1,3,,,1,3,,,4
4576,1,12,,,1,4,,,1,7,,,1,8,,,4
4577,1,3,,,1,9,,,1,4,,,1,16,,,4
4578,1,3,,,1,2,,,1,2,,,1,5,,,4
4579,1,3,,,1,12,,,1,13,,,1,9,,,4
458,1,52,,,1,50,,,1,5,,,1,14,,,4
4580,1,2,,,1,28,,,1,3,,,1,5,,,4
4581,1,4,,,1,56,,,1,5,,,1,7,,,4
4582,1,2,,,1,8,,,1,3,,,1,3,,,4
4583,1,2,,,1,3,,,1,2,,,0,0,,,3
4584,1,42,,,1,20,,,1,8,,,1,9,,,4
4585,1,2,,,1,4,,,1,9,,,1,3,,,4
4586,1,7,,,1,11,,,1,22,,,1,7,,,4
4587,1,14,,,1,3,,,1,2,,,0,0,,,3
4588,1,3,,,1,35,,,1,2,,,1,14,,,4
4589,1,12,,,1,4,,,1,2,,,1,6,,,4
459,1,31,,,1,5,,,1,2,,,1,7,,,4
4590,1,12,,,1,11,,,1,3,,,1,1,,,4
4591,1,28,,,1,3,,,1,5,,,1,5,,,4
4592,1,24,,,1,48,,,1,21,,,1,20,,,4
4593,1,24,,,1,47,,,1,24,,,1,25,,,4
4594,1,9,,,1,3,,,1,1,,,1,4,,,4
4595,1,4,,,1,7,,,1,2,,,1,12,,,4
4596,1,3,,,1,17,,,1,4,,,1,8,,,4
4597,1,4,,,1,5,,,1,3,,,1,4,,,4
4598,1,5,,,1,14,,,1,3,,,1,15,,,4
4599,1,13,,,1,5,,,1,3,,,1,10,,,4
46,1,4,,,1,2,,,1,2,,,1,4,,,4
460,1,38,,,1,22,,,1,4,,,1,6,,,4
4600,1,23,,,1,16,,,1,5,,,1,4,,,4
4601,1,43,,,1,29,,,1,16,,,1,11,,,4
4602,1,3,,,1,2,,,1,2,,,1,4,,,4
4603,1,3,,,1,3,,,1,5,,,1,2,,,4
4604,1,8,,,1,4,,,1,3,,,1,12,,,4
4605,1,4,,,1,2,,,1,3,,,1,3,,,4
4606,1,2,,,1,32,,,1,5,,,1,7,,,4
4607,1,15,,,1,7,,,1,11,,,1,5,,,4
4608,1,21,,,1,4,,,1,4,,,1,2,,,4
4609,1,11,,,1,14,,,1,11,,,1,3,,,4
461,1,2,,,1,21,,,1,3,,,1,4,,,4
4610,1,4,,,1,7,,,1,15,,,1,19,,,4
4611,1,3,,,1,11,,,1,10,,,1,9,,,4
4612,1,4,,,1,11,,,1,1,,,1,8,,,4
4613,1,2,,,1,14,,,1,3,,,1,7,,,4
4614,1,3,,,1,11,,,1,7,,,1,3,,,4
4615,1,22,,,1,15,,,1,8,,,1,4,,,4
4616,1,7,,,1,16,,,1,3,,,1,7,,,4
4617,1,10,,,1,4,,,1,1,,,1,2,,,4
4618,1,4,,,1,6,,,1,2,,,1,7,,,4
4619,1,8,,,1,9,,,1,1,,,1,7,,,4
462,1,2,,,1,12,,,1,7,,,1,12,,,4
4620,1,4,,,1,16,,,1,22,,,1,2,,,4
4621,1,4,,,1,3,,,1,3,,,1,2,,,4
4622,1,34,,,1,41,,,1,12,,,1,26,,,4
4623,1,48,,,1,26,,,1,9,,,1,7,,,4
4624,1,4,,,1,54,,,1,21,,,1,40,,,4
4625,1,3,,,1,6,,,1,6,,,1,5,,,4
4626,1,15,,,1,3,,,1,2,,,1,7,,,4
4627,1,2,,,1,3,,,1,3,,,1,2,,,4
4628,1,4,,,1,56,,,1,14,,,1,16,,,4
4629,1,60,,,1,4,,,1,3,,,1,4,,,4
463,1,9,,,1,16,,,1,2,,,1,4,,,4
4630,1,2,,,1,7,,,1,2,,,1,7,,,4
4631,1,2,,,1,5,,,1,4,,,1,4,,,4
4632,1,12,,,1,46,,,1,1,,,1,27,,,4
4633,1,5,,,1,24,,,1,29,,,1,11,,,4
4634,1,9,,,1,2,,,1,1,,,1,4,,,4
4635,1,2,,,1,7,,,1,6,,,1,1,,,4
4636,1,2,,,1,9,,,1,2,,,1,2,,,4
4637,1,2,,,1,1,,,1,1,,,1,2,,,4
4638,1,2,,,1,8,,,1,6,,,1,3,,,4
4639,1,13,,,1,6,,,1,2,,,1,7,,,4
464,0,0,,,1,2,,,1,2,,,1,2,,,3
4640,1,4,,,1,11,,,1,2,,,1,12,,,4
4641,1,5,,,1,3,,,1,30,,,1,6,,,4
4642,1,1,,,1,24,,,1,2,,,1,2,,,4
4643,1,30,,,1,51,,,1,5,,,1,11,,,4
4644,1,64,,,1,4,,,1,5,,,1,2,,,4
4645,1,64,,,1,36,,,1,10,,,1,8,,,4
4646,1,3,,,1,2,,,1,10,,,1,10,,,4
4647,1,46,,,1,25,,,1,10,,,1,39,,,4
4648,1,18,,,1,5,,,1,8,,,1,2,,,4
4649,1,7,,,1,12,,,1,2,,,1,2,,,4
465,1,9,,,1,2,,,1,3,,,1,4,,,4
4650,1,2,,,1,32,,,1,13,,,1,2,,,4
4651,1,28,,,1,5,,,1,8,,,1,3,,,4
4652,1,15,,,1,2,,,1,3,,,1,4,,,4
4653,1,2,,,1,6,,,1,6,,,1,5,,,4
4654,1,7,,,1,3,,,1,3,,,1,3,,,4
4655,1,28,,,1,11,,,1,3,,,1,7,,,4
4656,1,15,,,1,4,,,1,6,,,1,2,,,4
4657,1,37,,,1,4,,,1,4,,,1,4,,,4
4658,1,42,,,1,5,,,1,4,,,1,2,,,4
4659,1,96,,,1,6,,,1,8,,,1,7,,,4
466,1,6,,,1,5,,,1,1,,,1,12,,,4
4660,1,23,,,1,10,,,1,3,,,1,13,,,4
4661,1,4,,,1,11,,,1,5,,,1,2,,,4
4662,1,3,,,1,13,,,1,12,,,1,4,,,4
4663,1,4,,,1,5,,,1,8,,,1,2,,,4
4664,1,81,,,1,19,,,1,3,,,1,10,,,4
4665,1,4,,,1,16,,,1,2,,,1,2,,,4
4666,1,14,,,1,1,,,1,2,,,1,7,,,4
4667,1,7,,,1,2,,,1,6,,,1,2,,,4
4668,1,5,,,1,70,,,1,13,,,1,31,,,4
4669,1,6,,,1,17,,,1,6,,,1,10,,,4
467,1,5,,,1,4,,,1,1,,,1,12,,,4
4670,1,9,,,1,24,,,1,4,,,1,16,,,4
4671,1,2,,,1,7,,,1,1,,,1,7,,,4
4672,1,2,,,1,3,,,1,7,,,1,6,,,4
4673,1,3,,,1,2,,,1,1,,,1,2,,,4
4674,1,2,,,1,2,,,1,5,,,1,3,,,4
4675,1,71,,,1,3,,,1,2,,,1,1,,,4
4676,1,48,,,1,22,,,1,18,,,1,8,,,4
4677,1,2,,,1,2,,,1,3,,,1,6,,,4
4678,1,12,,,1,4,,,1,8,,,0,0,,,3
4679,1,9,,,1,3,,,1,8,,,1,6,,,4
468,1,4,,,1,8,,,1,2,,,1,5,,,4
4680,1,23,,,1,2,,,1,8,,,1,3,,,4
4681,1,22,,,1,8,,,1,3,,,1,2,,,4
4682,1,10,,,1,14,,,1,3,,,1,4,,,4
4683,1,4,,,1,6,,,1,2,,,1,1,,,4
4684,1,3,,,1,13,,,1,12,,,1,13,,,4
4685,1,2,,,1,7,,,1,5,,,1,7,,,4
4686,1,4,,,1,10,,,1,2,,,1,14,,,4
4687,1,6,,,1,9,,,1,2,,,0,0,,,3
4688,1,61,,,1,32,,,1,14,,,1,9,,,4
4689,1,4,,,1,6,,,1,2,,,1,1,,,4
469,1,23,,,1,4,,,1,8,,,1,5,,,4
4690,1,33,,,1,56,,,1,3,,,1,28,,,4
4691,1,3,,,1,12,,,1,5,,,1,9,,,4
4692,1,4,,,1,4,,,1,2,,,1,1,,,4
4693,1,4,,,1,42,,,1,4,,,1,2,,,4
4694,1,4,,,1,2,,,1,2,,,1,3,,,4
4695,1,4,,,1,3,,,1,14,,,1,3,,,4
4696,1,16,,,1,9,,,1,11,,,1,3,,,4
4697,1,2,,,1,3,,,1,2,,,1,6,,,4
4698,1,2,,,1,17,,,1,9,,,1,10,,,4
4699,1,4,,,1,5,,,1,10,,,1,5,,,4
47,1,5,,,1,3,,,1,2,,,1,2,,,4
470,1,5,,,1,2,,,1,2,,,1,6,,,4
4700,1,2,,,1,11,,,1,5,,,1,3,,,4
4701,1,2,,,1,4,,,1,3,,,1,8,,,4
4702,1,22,,,1,12,,,1,13,,,1,4,,,4
4703,1,15,,,1,17,,,1,29,,,1,7,,,4
4704,1,5,,,1,2,,,1,1,,,1,1,,,4
4705,1,2,,,1,7,,,1,4,,,1,1,,,4
4706,1,3,,,1,4,,,1,4,,,1,7,,,4
4707,1,3,,,1,13,,,0,0,,,1,4,,,3
4708,1,8,,,1,12,,,1,3,,,1,3,,,4
4709,1,6,,,1,6,,,1,1,,,1,1,,,4
471,1,3,,,1,37,,,1,49,,,1,33,,,4
4710,1,17,,,1,47,,,1,12,,,1,4,,,4
4711,1,32,,,1,2,,,1,4,,,1,2,,,4
4712,1,4,,,1,5,,,1,6,,,1,3,,,4
4713,1,4,,,1,7,,,1,3,,,1,3,,,4
4714,1,6,,,1,11,,,1,47,,,1,5,,,4
4715,1,18,,,1,7,,,1,15,,,1,5,,,4
4716,1,4,,,1,5,,,1,2,,,1,4,,,4
4717,1,8,,,1,3,,,1,6,,,0,0,,,3
4718,1,14,,,1,5,,,1,5,,,1,10,,,4
4719,1,19,,,1,10,,,1,45,,,1,14,,,4
472,1,3,,,1,8,,,1,4,,,1,4,,,4
4720,1,5,,,1,6,,,1,2,,,1,12,,,4
4721,1,5,,,1,6,,,1,4,,,1,4,,,4
4722,1,3,,,1,16,,,1,2,,,1,8,,,4
4723,1,2,,,1,11,,,1,4,,,1,11,,,4
4724,1,3,,,1,3,,,1,2,,,1,1,,,4
4725,1,14,,,1,18,,,1,11,,,1,27,,,4
4726,1,3,,,1,6,,,1,7,,,1,5,,,4
4727,1,93,,,1,16,,,1,2,,,1,2,,,4
4728,1,86,,,1,19,,,1,5,,,1,5,,,4
4729,1,9,,,1,3,,,1,1,,,1,2,,,4
473,1,2,,,1,8,,,1,1,,,1,14,,,4
4730,1,11,,,1,49,,,1,30,,,1,9,,,4
4731,1,6,,,1,3,,,1,3,,,1,2,,,4
4732,1,50,,,1,53,,,1,3,,,1,2,,,4
4733,1,2,,,1,5,,,1,1,,,1,3,,,4
4734,1,5,,,1,3,,,1,7,,,1,3,,,4
4735,1,3,,,1,7,,,1,3,,,1,14,,,4
4736,1,12,,,1,1,,,1,12,,,1,7,,,4
4737,1,3,,,1,52,,,1,22,,,1,19,,,4
4738,1,2,,,1,3,,,1,2,,,1,2,,,4
4739,1,6,,,1,4,,,1,3,,,1,2,,,4
474,1,14,,,0,0,,,1,6,,,1,5,,,3
4740,1,5,,,1,6,,,1,7,,,1,3,,,4
4741,1,7,,,1,1,,,1,4,,,1,1,,,4
4742,1,6,,,1,9,,,1,6,,,1,6,,,4
4743,1,97,,,1,4,,,1,5,,,1,14,,,4
4744,1,13,,,1,25,,,1,7,,,1,20,,,4
4745,1,45,,,1,6,,,1,7,,,1,2,,,4
4746,1,7,,,1,2,,,1,4,,,1,2,,,4
4747,1,11,,,1,66,,,1,6,,,1,28,,,4
4748,1,2,,,1,9,,,1,5,,,1,9,,,4
4749,1,46,,,1,3,,,1,4,,,1,3,,,4
475,1,4,,,1,6,,,1,2,,,1,2,,,4
4750,1,2,,,1,18,,,1,6,,,1,3,,,4
